date,close,high,low,open,volume
2023-01-02,880.6473388671875,885.0874015715547,872.4014740958874,872.4014740958874,4315403
2023-01-03,879.5739135742188,884.0628161348139,875.0850705742079,876.7927916486487,5846855
2023-01-04,877.3782958984375,885.9657411818296,873.1821930571263,877.2807356586387,12454582
2023-01-05,857.9102783203125,881.184052562088,850.9329942792257,879.1348111478047,16547196
2023-01-06,849.078857421875,857.7150822158359,839.7108117598847,857.7150822158359,14804613
2023-01-09,852.2503051757812,857.5198678751491,841.4672792045169,853.1285854792023,16811853
2023-01-10,840.540283203125,857.1784132046618,835.9050403188388,854.2508913830072,13470142
2023-01-11,845.3706665039062,849.810729146555,834.1972801627661,842.0528443311998,15558460
2023-01-12,839.8572387695312,848.3470043668949,834.294935420491,844.5900418696975,16659001
2023-01-13,852.3480224609375,853.7630033069328,837.5640128792874,843.8094168254664,11223103
2023-01-16,844.3461303710938,856.2513983254271,840.2475876903445,856.05621828147,8319812
2023-01-17,844.24853515625,846.9808769766993,837.3688111454281,846.0050363579256,12624859
2023-01-18,848.4933471679688,850.9329485111774,837.905501162675,843.5653643668032,11313898
2023-01-19,845.224365234375,849.5180281670827,841.1746028927344,847.029646532359,6694679
2023-01-20,849.3228149414062,855.3242582617137,844.6387921248788,852.3967365563113,8127162
2023-01-23,850.6402587890625,861.9599858696962,843.7117548264578,860.6914050079915,16882379
2023-01-24,849.7131958007812,860.3986621992815,847.0296341717808,857.7638806877826,11504090
2023-01-25,834.6364135742188,855.616985476424,827.512789445121,852.2015435388557,14918485
2023-01-27,797.4569091796875,822.6335834514962,793.4559271893047,818.876621159135,39718683
2023-01-30,803.604736328125,806.2882979855656,776.7691197537189,780.6724821645415,36301441
2023-01-31,811.8018188476562,818.0471629504093,794.4318085216838,806.0443354842496,27291226
2023-02-01,827.4640502929688,854.0557066947356,803.2632152779729,823.0727675844201,39237711
2023-02-02,837.1736450195312,839.8083668980825,806.1418673862072,808.3863483354639,16798190
2023-02-03,842.9310913085938,851.5673162826182,831.5137444720939,843.760591547997,14914366
2023-02-06,833.0751342773438,846.8344629485416,829.1229917492834,840.6866790648273,8463833
2023-02-07,832.1481323242188,835.3196145054602,826.7322285114469,834.343773834309,9337066
2023-02-08,838.3446044921875,839.9059851305341,831.3186000816627,831.9040805956793,8082983
2023-02-09,840.0036010742188,844.0045833872938,831.0258553801846,837.7591795408565,6299265
