date,close,high,low,open,volume
2023-01-02,2541.474609375,2591.2491778719673,2532.609336585965,2582.334329782958,697408
2023-01-03,2588.871826171875,2594.220637971488,2530.8757417792976,2543.703168503544,852511
2023-01-04,2572.9736328125,2601.4020427526875,2561.1367447061466,2594.022578422588,832054
2023-01-05,2537.859130859375,2595.211221034685,2519.583499597817,2566.485600649187,1544601
2023-01-06,2514.08642578125,2559.9481751222847,2493.1859620252217,2535.7791270498874,879019
2023-01-09,2461.141845703125,2506.0132964769846,2444.451413967791,2506.0132964769846,2324487
2023-01-10,2444.847412109375,2475.0588404962573,2432.7628891207664,2471.3938959105503,948787
2023-01-11,2414.339111328125,2465.0548900281005,2407.9997599060057,2449.602388419396,1000412
2023-01-12,2423.451904296875,2451.583104603267,2408.9899435939983,2426.8196389002037,874520
2023-01-13,2394.330078125,2433.6544158343527,2377.292860987404,2433.6544158343527,1416869
2023-01-16,2383.08740234375,2411.763446625716,2369.3683459162553,2405.027735737737,737012
2023-01-17,2385.16748046875,2395.0232916145997,2363.4252055898414,2382.245439833851,926137
2023-01-18,2401.1650390625,2406.860636776455,2389.9719030150127,2395.122656059745,601233
2023-01-19,2362.484375,2388.9812852272303,2344.8031624712166,2369.8638399494735,1116874
2023-01-20,2348.8642578125,2374.27147646515,2330.7373528559347,2367.3377061846604,1229902
2023-01-23,2342.32666015625,2361.741314120762,2333.312903682579,2361.3945288664695,932554
2023-01-24,2348.3193359375,2367.9816234610344,2341.6332005298955,2350.0527784505825,714000
2023-01-25,2334.30322265625,2347.576342374527,2311.471260918071,2347.576342374527,650664
2023-01-27,2309.193359375,2345.9917755867395,2280.8145221679524,2345.9917755867395,1238620
2023-01-30,2313.45263671875,2320.683617368501,2265.41151127288,2309.9361760777,1401847
2023-01-31,2354.658935546875,2363.8709936726905,2313.5515801677084,2324.794290961533,1252600
2023-02-01,2323.704345703125,2386.9999057261507,2278.288297150642,2385.761732507751,1521514
2023-02-02,2286.262451171875,2362.434779835536,2248.12671153931,2318.9006526990534,1788381
2023-02-03,2439.7958984375,2446.6305185383717,2298.1488684168576,2298.1488684168576,3693638
2023-02-06,2434.743896484375,2456.486170546154,2424.4423917018366,2451.4345687478904,1049075
2023-02-07,2423.748779296875,2436.4772969114897,2409.0890016284866,2433.0599871419086,563195
2023-02-08,2443.4111328125,2456.535769484139,2423.8479951321324,2423.8479951321324,539085
2023-02-09,2439.251220703125,2452.227133088835,2428.404869874501,2443.6590697266324,464715
2023-02-10,2445.144775390625,2448.6116608327425,2418.945075201341,2428.800886877785,597337
2023-02-13,2495.216552734375,2500.070095616778,2452.722297539906,2456.5359682551775,1856317
2023-02-14,2483.18115234375,2505.02257712783,2456.535760384766,2505.02257712783,843477
2023-02-15,2500.416748046875,2504.3293273255185,2459.8046636326176,2479.763920581969,707224
2023-02-16,2498.534423828125,2521.5644458718252,2494.2753013878355,2506.0626137875965,704946
2023-02-17,2476.64404296875,2521.7631306318426,2472.3846780498707,2491.204913980539,607239
2023-02-20,2450.740966796875,2483.5278910064003,2442.965383928645,2476.3464861964308,460090
2023-02-21,2440.291259765625,2462.4296548091665,2427.3151059478705,2462.4296548091665,750272
2023-02-22,2408.544189453125,2439.4985208092426,2391.556307306459,2428.751080230113,1098118
2023-02-23,2371.8447265625,2409.4851941379334,2357.481916566611,2409.4851941379334,1602078
2023-02-24,2376.4013671875,2390.9126616486446,2355.4513296835266,2377.2927552384244,1145691
2023-02-27,2378.283203125,2389.1791278373594,2351.142541937409,2376.401276497879,862629
2023-02-28,2350.35009765625,2402.0561655126885,2341.23719067282,2378.382389108583,1430349
2023-03-01,2359.859130859375,2373.3801282314075,2343.961179342904,2347.5765486031905,479935
2023-03-02,2336.631103515625,2371.646741577329,2329.4992735911965,2359.809853058425,529609
2023-03-03,2373.429931640625,2379.2740133758202,2335.9875195335912,2347.5767742300977,710845
2023-03-06,2380.7099609375,2403.4427735476697,2369.962762175667,2389.7239589719397,682556
2023-03-08,2374.42041015625,2378.4814737203747,2349.8054267740094,2373.72683960293,858496
2023-03-09,2345.84326171875,2385.16759949859,2342.6240109637256,2378.0853445698312,601071
2023-03-10,2353.0244140625,2357.4322624097144,2315.8792170398337,2332.5698889676355,543004
2023-03-13,2309.936279296875,2354.4609460912734,2299.040353451135,2350.3007318617756,631722
2023-03-14,2333.313232421875,2369.2202629740686,2306.816320221291,2314.8395391910517,1470817
2023-03-15,2376.4013671875,2391.011812245736,2357.4324069795584,2357.481982278104,1656307
2023-03-16,2427.16650390625,2458.51695578418,2390.1697881979158,2390.665057528251,2317115
2023-03-17,2432.416015625,2450.59249566181,2424.244072177462,2443.807209521569,1625905
2023-03-20,2436.67529296875,2451.533371433769,2418.449480117275,2438.705945391777,918922
2023-03-21,2490.263916015625,2497.6929564115485,2444.6991349206287,2451.5833306547024,1652107
2023-03-22,2484.41943359375,2500.1195680254077,2471.3939469981747,2494.126760789788,754732
2023-03-23,2495.216552734375,2504.0818257052774,2470.453085312448,2486.25212916149,610778
2023-03-24,2469.759765625,2495.8603152847436,2451.53370843735,2492.9878497855875,838919
2023-03-27,2470.799560546875,2486.252060523857,2443.4608383662458,2456.5359004379143,728727
2023-03-28,2476.64404296875,2483.429088192675,2470.304449977867,2479.2192985766046,599191
2023-03-29,2491.254150390625,2501.1099610790316,2470.40326452717,2476.64370606353,710603
2023-03-31,2491.10546875,2512.748834242789,2476.3465401032713,2503.041507439441,848456
2023-04-03,2513.392822265625,2520.574227902393,2489.5209844887436,2502.0016271176482,701713
2023-04-05,2548.358642578125,2557.075430743044,2525.972615011518,2535.778850552854,1438377
2023-04-06,2524.338134765625,2559.5518315888057,2520.92082484269,2558.56129295429,1192271
2023-04-10,2559.25439453125,2577.3812983005027,2536.8187931826283,2543.7029877154846,1497452
2023-04-11,2555.639404296875,2578.8674882911764,2551.62767422242,2559.2547737955247,820568
2023-04-12,2563.4150390625,2568.9125772867033,2539.889744624876,2555.639455262614,553807
2023-04-13,2561.186279296875,2575.351030997664,2552.9154262943193,2563.5141419617853,481459
2023-04-17,2580.94775390625,2587.534739581157,2557.8681536471972,2575.4006404099946,1044487
2023-04-18,2553.3115234375,2582.978108727527,2535.8781876561857,2578.4217758687587,674756
2023-04-19,2544.9912109375,2571.38897139686,2537.7602298321726,2555.6395022999886,687292
2023-04-20,2554.8466796875,2594.2205889702673,2546.1794669522997,2553.261721197921,995472
2023-04-21,2544.00048828125,2570.002128100497,2535.036065044088,2569.0611647398505,409932
2023-04-24,2604.671142578125,2611.4561877195883,2545.6845133672223,2546.7742026927895,1026391
2023-04-25,2608.286376953125,2612.0504722645137,2590.2090462292617,2609.9209108567343,630987
2023-04-26,2616.012451171875,2622.5994361511734,2600.807586879768,2608.0881423459095,631279
2023-04-27,2638.25,2648.700230652374,2606.6023399258497,2616.012456676485,620037
2023-04-28,2616.8544921875,2653.95011432112,2594.7158577871323,2647.1648281916823,1567472
2023-05-02,2638.646484375,2648.700354958652,2608.4843889625918,2631.8611978777635,726439
2023-05-03,2628.939208984375,2654.148369803336,2618.0928588995616,2649.690945782394,808211
2023-05-04,2645.13427734375,2668.758720549119,2631.4154623309814,2654.3463350264415,1936641
2023-05-05,2707.043212890625,2739.830141760403,2641.0734782200043,2645.33284314782,2190777
2023-05-08,2725.219482421875,2743.792082256645,2707.043001317956,2707.0925766169944,848638
2023-05-09,2722.396484375,2763.6029913001585,2712.540672610884,2727.2502691355835,893686
2023-05-10,2719.474365234375,2741.5138508205673,2710.311882462587,2733.8867513658743,522149
2023-05-11,2731.757080078125,2738.8393346089297,2718.0875985048906,2731.9055641415653,621067
2023-05-12,2746.9619140625,2758.1550498999604,2730.766751182541,2734.6793307377807,705516
2023-05-15,2753.251708984375,2775.5884035511417,2738.0964195153692,2747.754171198565,772914
2023-05-16,2763.850341796875,2774.3005724427267,2748.2989340690438,2758.6500141221386,548885
2023-05-17,2736.263916015625,2763.6028799473966,2724.030908580962,2758.6501866141575,539547
2023-05-18,2696.09765625,2755.6784578791176,2690.4020591497824,2755.6784578791176,612441
2023-05-19,2676.088623046875,2694.2155285454974,2657.6647494204954,2694.2155285454974,846419
2023-05-22,2686.8857421875,2708.1327484866933,2675.5441226786747,2676.039392018193,559506
2023-05-23,2658.060791015625,2700.6043760510534,2651.9690752817955,2694.215450367368,713749
2023-05-24,2681.6357421875,2696.2461871767937,2644.7381777230125,2649.690870939722,814553
2023-05-25,2682.3291015625,2694.2651407174853,2656.6246718398147,2688.7676028178907,651488
2023-05-26,2716.205322265625,2733.5893230426177,2673.6121625125443,2682.3289505490848,811400
2023-05-29,2785.642333984375,2795.1020265107304,2719.0286094006965,2719.0286094006965,1107678
2023-05-30,2775.984619140625,2815.0117459566436,2771.2299851645325,2802.729163196574,1263691
2023-05-31,2796.538330078125,2805.3046941339608,2763.702069547657,2775.98465245513,1394580
2023-06-01,2800.50048828125,2810.8019938402736,2788.0691794577933,2796.5383335538204,538550
2023-06-02,2834.57470703125,2843.8363397358557,2799.707796442777,2803.2242568625816,1116501
2023-06-05,2828.680908203125,2847.7983507149347,2813.12950122797,2847.7983507149347,724102
2023-06-06,2854.1875,2865.628269594564,2831.256627343725,2833.881457992849,1148132
2023-06-07,2879.4462890625,2882.4674803203898,2842.8459341991475,2867.609400524924,862821
2023-06-08,2849.77978515625,2894.205541730134,2843.8861283706133,2879.3967949850176,560514
2023-06-09,2849.037109375,2892.3236048349036,2836.160105490819,2862.6570173294217,727880
2023-06-12,2825.6103515625,2858.149397683029,2806.443333975223,2857.65412841029,1112274
2023-06-13,2884.94384765625,2890.391810287017,2828.0870252965346,2832.841417400622,776313
2023-06-14,2879.54541015625,2900.495205720915,2869.590448429141,2892.372837215427,617700
2023-06-15,2880.486572265625,2896.9789450753588,2872.5622625757605,2883.5077637010336,564711
2023-06-16,2926.348388671875,2931.9944106234843,2884.250495951774,2884.250495951774,1022389
2023-06-19,2940.512939453125,2995.784799018209,2935.312611883131,2938.927980985224,1382633
2023-06-20,2945.862060546875,2958.0953100860797,2920.4052646103805,2944.574311885264,672298
2023-06-21,2942.989501953125,2956.757892559722,2930.161832874256,2945.861967327509,509602
2023-06-22,2942.1474609375,2956.5102715371445,2927.8342256371034,2946.8525195822112,496441
2023-06-23,2911.341552734375,2952.7956916319777,2904.259298176772,2944.3761131754623,869340
2023-06-26,2944.47509765625,2952.795525046876,2912.183443018388,2912.183443018388,839713
2023-06-27,2947.545654296875,2960.917925354425,2912.8768034069312,2944.8712484515077,913730
2023-06-28,2999.4501953125,3015.5957819102873,2956.807457885928,2966.6632691284067,1525117
2023-06-30,3018.81494140625,3038.922923844289,3000.4899768579708,3017.180649408556,946112
2023-07-03,3009.5537109375,3025.1051198015057,2997.6672468125435,3021.2421156931873,429100
2023-07-04,3045.5595703125,3060.76443535635,3010.2469640931868,3012.723310723734,1291238
2023-07-05,3070.521484375,3084.4383596383745,3034.020036566158,3045.906500960149,643663
2023-07-06,3077.009033203125,3082.4076620778656,3052.245568018865,3070.6696828482404,976956
2023-07-07,3114.253662109375,3179.6292160849534,3096.820084316926,3110.2915073229765,3630808
2023-07-10,3016.735107421875,3125.1495169413815,3001.5798173412427,3125.1495169413815,1777220
2023-07-11,3058.387451171875,3068.6889571362267,3015.992345554135,3033.8716178312934,1141925
