date,close,high,low,open,volume
2023-01-02,152.1168212890625,152.61482555056656,150.6680841312655,151.25663964619994,7322962
2023-01-03,151.75462341308594,153.20334655904992,151.03025493201415,152.11680074553203,9629995
2023-01-04,150.8491668701172,152.56952993039758,149.1287899936571,151.98098830876998,11995082
2023-01-05,153.83717346191406,154.2446402567347,151.34716615044812,152.11681030046432,18887530
2023-01-06,153.02227783203125,155.8744626911853,152.6148248258923,154.33518810344847,13216749
2023-01-09,154.28988647460938,154.83316626869043,153.4297049807969,154.15407343417866,6012344
2023-01-10,152.071533203125,154.5615404904575,151.34716468357402,154.28990056860334,7557693
2023-01-11,150.3511505126953,152.84115747632683,149.8531463567333,152.52424197266595,8463293
2023-01-12,150.26060485839844,151.392426247534,149.8984275403467,151.12078635090563,7628932
2023-01-13,151.9357147216797,152.25261643903647,149.85316048344717,150.4869777343406,5090393
2023-01-16,150.26060485839844,152.7053362956954,149.08350785046167,152.7053362956954,10321015
2023-01-17,151.8451690673828,152.29789766556593,150.1248059207591,150.84917444108817,13015434
2023-01-18,153.42971801757812,153.65608231498268,151.3019019116834,151.6640792610586,5536057
2023-01-19,152.75064086914062,154.28991548690632,151.48300619949399,154.28991548690632,6812613
2023-01-20,152.75064086914062,153.83718684543513,151.7999079588148,153.83718684543513,8545359
2023-01-23,151.07553100585938,153.4749869269175,150.3058869018779,153.38443568544452,7787735
2023-01-24,150.3511505126953,151.7093361292216,149.76259512249345,151.3924206255607,7033092
2023-01-25,150.21536254882812,150.84919372023504,148.85717658069703,150.30591380650972,9257370
2023-01-27,150.57754516601562,151.25663811130778,148.49499070388342,150.53226953975988,13756671
2023-01-30,152.886474609375,155.96502398300197,151.30192429314712,151.7546529549265,30768122
2023-01-31,154.96900939941406,156.32719533215626,151.5282827560792,153.79192597731623,24990701
2023-02-01,153.927734375,157.36847473014805,151.39245128088137,155.9650132123162,13878016
2023-02-02,151.12078857421875,154.69735526944933,149.85315412620892,153.9277111870424,19898080
2023-02-03,153.81524658203125,154.65144580014172,151.02789695207184,152.8396713761068,11730514
2023-02-06,154.27981567382812,155.02311179605235,152.42158245686468,152.83968209524258,7588936
2023-02-07,153.5364990234375,155.81283157442817,152.65384119883203,154.6978946287585,8699758
2023-02-08,153.768798828125,154.00107798043334,152.468041246076,153.8617161599261,8839686
2023-02-09,154.2333526611328,154.83727276874762,152.97903960415567,154.18689399657922,5507650
2023-02-10,153.30422973632812,154.04752580685204,152.46803051773458,153.3971470615911,9468345
2023-02-13,155.9522247314453,156.27740703043838,153.1184163068809,153.39715411829928,9829152
2023-02-14,154.27981567382812,156.55614852916946,153.16487857908893,156.55614852916946,12916373
2023-02-15,154.0475311279297,154.69790989565584,152.56093893553233,154.2333516076809,11855678
2023-02-16,155.5341033935547,155.8128411914744,153.86170496042297,154.23334590618705,7923121
2023-02-17,156.13803100585938,157.62460890283248,154.65143893169355,155.1624558432626,10182025
2023-02-20,155.99867248535156,157.94982302893973,155.39475236229512,155.81285199957992,6679716
2023-02-21,160.96945190429688,161.89856850980507,157.06716499660126,157.06716499660126,26883881
2023-02-22,158.4143829345703,160.9229949608519,156.55614970366625,160.6907158069889,12225021
2023-02-23,157.5781707763672,159.4828483406636,157.02069518176762,158.8324695984263,11184381
2023-02-24,158.87893676757812,159.06475724999612,157.39234455384596,158.18209932561507,8338893
2023-02-27,160.1796875,161.20172137556395,158.41437172641875,159.01829181285615,17669762
2023-02-28,158.4143829345703,160.73717447320038,157.81046280540428,160.55135398554887,19044910
2023-03-01,160.04029846191406,160.7835944106732,157.90332792567818,158.83244431732933,9318790
2023-03-02,158.69309997558594,159.99385739602158,158.1820830685603,159.99385739602158,7725981
2023-03-03,160.3655242919922,162.59539837019165,159.3434904027878,159.8080486838455,12962719
2023-03-06,164.26780700683594,164.91818574899895,160.4584235242916,160.64424399673914,12402804
2023-03-08,166.1724853515625,166.45120894916695,163.0134808658548,163.2457599819866,22099710
2023-03-09,166.72996520996094,169.28503577070126,165.38274902246388,165.75438997860317,18874546
2023-03-10,167.9378204345703,168.17009957763332,165.19692938186532,165.38274986087697,12399692
2023-03-13,166.96226501464844,168.68113654820144,166.7299858440167,168.4488573775697,13669178
2023-03-14,165.28985595703125,168.170123410071,164.63947709972427,165.98669348497353,9217542
