date,close,high,low,open,volume
2023-01-02,4111.6953125,4195.804223243916,4095.362331684406,4195.804223243916,255314
2023-01-03,4063.509765625,4115.047662227515,4029.454115537515,4076.202695161638,496975
2023-01-04,4056.9482421875,4096.224482548701,4039.0824361590594,4076.0596730740035,216319
2023-01-05,4131.8603515625,4202.557391610103,4056.947926480234,4056.947926480234,686633
2023-01-06,4175.78173828125,4185.313596309939,4128.794140557528,4131.859789665391,297438
2023-01-09,4180.8115234375,4203.419402055171,4153.893306097593,4195.851635350118,170110
2023-01-10,4144.9365234375,4179.566576977943,4135.7877530289425,4176.692705850065,235445
2023-01-11,4132.91357421875,4175.399059446803,4117.299062687379,4144.12185788404,224668
2023-01-12,4118.49658203125,4158.395397044257,4103.887737959382,4137.703432546075,248083
2023-01-13,4153.79736328125,4186.942768409579,4107.192849656532,4123.046850607967,183772
2023-01-16,4128.41162109375,4163.712430439202,4119.215140253393,4153.797481841823,84814
2023-01-17,4178.65625,4189.098355764966,4111.3120583047275,4127.836816970949,169798
2023-01-18,4208.9755859375,4236.0855801841635,4172.429154547867,4176.692250023282,192855
2023-01-19,4188.5712890625,4214.963286297773,4173.914733378292,4195.660077643408,139431
2023-01-20,4137.36865234375,4178.608514891111,4131.525020980138,4178.608514891111,154486
2023-01-23,4155.47412109375,4174.250172996849,4137.560136993083,4147.954064631626,119143
2023-01-24,4211.2265625,4223.584581649077,4141.439771244673,4167.879009487763,135586
2023-01-25,4203.65869140625,4257.1606805482315,4176.6922968475,4199.6832636191375,288089
2023-01-27,4196.23486328125,4252.371238557232,4170.753112838301,4248.539410453102,340484
2023-01-30,4221.47705078125,4232.254067135998,4138.374280223521,4211.657991435812,218721
2023-01-31,4136.0751953125,4232.253983598428,4084.728607076436,4232.253983598428,605699
2023-02-01,4187.18212890625,4257.639675666292,4144.936133747738,4147.857715352087,622541
2023-02-02,4380.78515625,4402.770456925051,4186.2721707490155,4328.960055752299,1669243
2023-02-03,4434.23974609375,4463.8405264673565,4377.959767354557,4397.023019794016,517467
2023-02-06,4431.173828125,4440.4180198845015,4406.602323934421,4411.392109069133,315190
2023-02-07,4413.1640625,4467.911208565624,4403.44089302155,4443.962284849042,327040
2023-02-08,4401.62060546875,4445.159937912786,4385.527115083181,4411.3442431521535,252710
2023-02-09,4442.38232421875,4460.3440193301885,4382.797207201414,4401.669148632823,284415
2023-02-10,4428.34814453125,4472.893146374438,4403.776172538365,4464.079754607707,207919
2023-02-13,4395.10693359375,4441.088871870232,4386.485320166909,4406.60241816287,185536
2023-02-14,4406.45849609375,4429.593063547736,4388.40091351907,4397.309726308018,245495
2023-02-15,4395.53759765625,4406.458212946518,4339.736607307691,4406.458212946518,197822
2023-02-16,4379.779296875,4423.749428549047,4374.989511992153,4403.728221289233,160313
2023-02-17,4342.658203125,4395.106344441074,4324.983710868211,4377.863119898803,203456
2023-02-20,4266.548828125,4353.914696259843,4257.161036342958,4344.574615228263,308681
2023-02-21,4314.015625,4337.485570822669,4263.483394708337,4267.650601088561,229380
2023-02-22,4295.95849609375,4349.987181488441,4289.444575094967,4315.596616100423,262918
2023-02-23,4264.34521484375,4306.974297638436,4238.767578065977,4301.226556138029,210031
2023-02-24,4255.771484375,4306.543203002416,4233.83436365062,4272.488020344806,234456
2023-02-27,4203.7548828125,4282.067869007435,4191.061952328306,4242.360363523824,162723
2023-02-28,4274.1650390625,4287.097459755579,4195.852047087746,4205.431617971508,349283
2023-03-01,4195.65966796875,4267.2669500744305,4172.046122671006,4252.370906583514,331092
2023-03-02,4209.455078125,4219.800827217872,4160.455200560438,4205.431471393067,147032
2023-03-03,4226.45849609375,4257.879298019163,4196.234672644045,4215.0107230517615,212204
2023-03-06,4138.23046875,4204.4730990082235,4099.959901082757,4204.4730990082235,681562
2023-03-08,4157.1982421875,4186.272332371282,4124.723591557814,4138.230879590329,228626
2023-03-09,4111.26416015625,4167.1128650163,4095.457869978602,4157.197916718016,242653
2023-03-10,4129.75244140625,4178.368756971401,4102.690157372446,4126.30370281075,367075
2023-03-13,4126.49560546875,4163.328770920283,4109.635468968649,4127.836651698346,282671
2023-03-14,4112.46142578125,4161.269051140998,4097.181825512895,4133.584189171883,197998
2023-03-15,4064.70751953125,4141.870770285317,4059.438755928484,4133.584535624184,195193
2023-03-16,4129.9443359375,4138.374170294534,4071.317181424021,4084.6808684499038,260044
2023-03-17,4179.13525390625,4186.272220880358,4124.579881702086,4144.074400812055,294948
2023-03-20,4149.72607421875,4183.015079569402,4083.2916635152346,4181.099165592386,176552
2023-03-21,4085.399658203125,4201.599662403914,4080.8970729230905,4171.902993563394,231876
2023-03-22,4066.0009765625,4099.098205446128,4052.1583101278625,4099.098205446128,146015
2023-03-23,4064.324462890625,4076.5861257272086,4020.3061504278376,4071.3173620821613,197372
2023-03-24,4023.37158203125,4063.6534857067923,4013.6961230386055,4063.6534857067923,198393
2023-03-27,4037.59716796875,4066.8148578543028,4022.269855241903,4046.4582706389588,283791
2023-03-28,4023.41943359375,4051.679165329706,3978.39545421782,4051.679165329706,224554
2023-03-29,4096.416015625,4117.251580909691,4022.4138354759234,4028.2092883736723,316461
2023-03-31,4140.43408203125,4151.594188414937,4078.070982839957,4097.6136813902085,244995
2023-04-03,4142.25390625,4163.28125014821,4102.307378771888,4161.365336089238,365323
2023-04-05,4145.60693359375,4175.63898130625,4114.425618048066,4151.785943799841,390846
2023-04-06,4119.02294921875,4145.845742794486,4108.00644471443,4145.845742794486,208718
2023-04-10,4087.02783203125,4119.0235036960285,4064.6117307902055,4119.0235036960285,253654
2023-04-11,4097.517578125,4124.292196346394,4079.2205053805283,4087.02776159082,248398
2023-04-12,4091.7216796875,4118.065498041791,4083.770823430642,4097.5176003769175,325329
2023-04-13,4154.958984375,4238.560750946802,4114.375602544028,4130.404373164022,454438
2023-04-17,4227.453125,4292.1519836973985,4150.574493363619,4168.405490637337,631457
2023-04-18,4191.64453125,4262.822932955365,4180.098011518255,4239.486773809031,190132
2023-04-19,4183.849609375,4215.175890754912,4161.0491691980715,4215.175890754912,347248
2023-04-20,4147.35888671875,4207.868095860244,4137.517534700039,4184.970121968217,164008
2023-04-21,4216.92919921875,4223.944938213995,4139.465849140777,4149.891924302977,273401
2023-04-24,4200.56005859375,4228.281411896668,4186.918713007966,4216.929482987739,182843
2023-04-25,4289.7646484375,4297.998365426995,4200.560179858485,4202.508943569856,353719
2023-04-26,4292.15185546875,4309.544665860481,4258.827807394303,4287.279946438706,306037
2023-04-27,4302.72412109375,4315.878275865805,4284.356928350145,4294.100746699815,179769
2023-04-28,4436.896484375,4447.907285243773,4295.708643048779,4302.821916340445,482939
2023-05-02,4395.4853515625,4487.759509310363,4384.718621700404,4448.29704171506,261449
2023-05-03,4411.1240234375,4431.488508279296,4329.519546179718,4374.974362835101,525015
2023-05-04,4469.5380859375,4478.258993825816,4394.46215451576,4411.075174790949,244670
2023-05-05,4507.490234375,4518.159905459218,4466.955856092554,4476.943269603654,332347
2023-05-08,4480.59716796875,4579.594453870726,4456.383685116684,4521.131545948972,831450
2023-05-09,4477.4306640625,4514.55470771184,4465.1533575947615,4505.541675596945,367650
2023-05-10,4486.97998046875,4548.219500351715,4469.002444666691,4511.095931739981,368807
2023-05-11,4516.40576171875,4532.824190408991,4487.02824523504,4492.095220967489,282060
2023-05-12,4498.23388671875,4555.235225909272,4483.959287528935,4515.285569382581,311033
2023-05-15,4512.21630859375,4559.132699759732,4503.057214310797,4528.780800129531,276965
2023-05-16,4488.87939453125,4540.8142296485,4448.052892490681,4513.336472730961,263119
2023-05-17,4513.2392578125,4520.352530878575,4466.2253329046525,4491.900390159065,268353
2023-05-18,4447.41943359375,4536.234234908383,4441.232014329806,4530.875135286002,155214
2023-05-19,4384.572265625,4475.433373194447,4369.2742802614575,4470.463930601855,367664
2023-05-22,4383.6953125,4423.937091660923,4370.102495699409,4384.718223109775,172174
2023-05-23,4405.8134765625,4464.178852628895,4371.0768597132355,4372.051241536622,297514
2023-05-24,4404.0107421875,4452.827366329556,4386.03368314352,4421.939748221994,302733
2023-05-25,4446.396484375,4584.905244303128,4417.116500232514,4462.668851500561,861989
2023-05-26,4478.4541015625,4505.736793681011,4446.250495580608,4464.6176888220125,231911
2023-05-29,4458.04052734375,4506.613557373498,4449.027495295681,4493.313340370554,194968
2023-05-30,4456.091796875,4505.0544848524705,4446.104382909446,4465.592019915404,199772
2023-05-31,4537.74462890625,4563.322151480497,4448.296568841258,4453.899264262283,1536463
2023-06-01,4516.50341796875,4535.747459283648,4470.025213952422,4535.747459283648,188427
