date,close,high,low,open,volume
2023-01-02,144.554443359375,144.92248935877413,141.82658467018692,142.90906513084738,4405586
2023-01-03,145.85342407226562,146.35136245559733,143.5802150400411,144.55444748242306,5264652
2023-01-04,145.61526489257812,147.56372970316858,144.68433434807054,146.58949729787335,5848474
2023-01-05,148.23487854003906,148.49467649620158,145.31218126442482,145.91836768622207,7428290
2023-01-06,149.25241088867188,150.0534358567839,147.32559038718455,148.08332670805913,7364410
2023-01-09,150.14004516601562,151.26582752741072,149.42561067966577,150.6163392282066,4519436
2023-01-10,150.3998260498047,151.11426045502688,148.60291126883016,150.68126830472596,4762962
2023-01-11,152.62974548339844,155.01120250512523,149.75035009081245,151.04932664811798,14348024
2023-01-12,149.40396118164062,153.25760253540318,148.689526656843,153.25760253540318,5863672
2023-01-13,151.590576171875,152.04521270924914,148.1049809344698,149.555507488477,5433700
2023-01-16,151.09262084960938,152.5864358864559,148.99260621232085,152.4132416637034,5698298
2023-01-17,150.85447692871094,152.13180917963294,149.57715789166195,151.85036689783388,3477566
2023-01-18,149.83694458007812,151.24416922120886,148.47302180144914,151.02767312257336,4099580
2023-01-19,151.39569091796875,151.50393894711272,148.94928810208938,149.79362801496058,3279112
2023-01-20,149.96685791015625,151.98026908864125,149.6204562061313,151.20088837886445,3993550
2023-01-23,151.3740692138672,151.5472634435996,149.79365039501562,150.24828689979734,3362750
2023-01-24,151.09262084960938,152.60809342297006,150.61632682663588,151.54725733606872,4752342
2023-01-25,150.14004516601562,151.76376591402587,149.68540864212204,150.98438524053026,3866394
2023-01-27,145.7235107421875,151.35240899909013,143.53690555101664,150.2049823818037,5251902
2023-01-30,145.09567260742188,146.89258739333533,143.8832866549239,145.875053194557,6395210
2023-01-31,148.6245574951172,152.19674278087018,147.7585731834195,148.4946651339113,17988324
2023-02-01,144.9224853515625,149.25240707447895,142.8874168562428,148.6245631391071,8358226
2023-02-02,143.8400115966797,145.485376642203,142.6709273916842,144.83588835362173,9029328
2023-02-03,141.4585418701172,144.0781391139123,139.5100771788697,143.7317506765726,5653818
2023-02-06,144.51113891601562,144.90082923211577,140.31110951815094,140.31110951815094,6611800
2023-02-07,143.81834411621094,145.57197030247158,143.5585461759643,144.61938225952466,3480708
2023-02-08,144.70599365234375,145.39877057791475,142.47607332634124,143.66680183624155,2499180
2023-02-09,144.48948669433594,146.2214553057688,143.47195249234477,143.79669660698843,4275406
2023-02-10,144.619384765625,145.3987653859986,143.5585486636815,144.66268662539517,2551682
2023-02-13,145.00906372070312,146.2214496299687,143.77503349018352,144.6193734410315,3587566
2023-02-14,143.38534545898438,144.94411981598586,143.1039032089121,144.1863835660143,2385346
2023-02-15,143.38534545898438,144.03483367324569,142.23791892323032,143.38534545898438,3529300
2023-02-16,141.02554321289062,144.25132668020404,140.20284758787298,143.38534241291916,7507670
2023-02-17,143.62350463867188,144.18638916065714,140.96059228577832,141.02555168082222,6702378
2023-02-20,141.22039794921875,144.38124881582712,141.1338074408771,144.12145086305657,3546252
2023-02-21,139.9647216796875,142.25957493985337,139.48842764063252,141.5667980254526,2962498
2023-02-22,138.75234985351562,139.8564746308416,136.91213308205718,139.63997854008178,8178548
2023-02-23,138.79563903808594,140.13791744876963,137.691514256484,139.42348298926996,5490782
2023-02-24,137.49664306640625,139.48840947053768,137.08530847879632,138.90386746301735,3794754
2023-02-27,138.75234985351562,139.05543645225572,136.2409872723781,137.77811744509646,3962002
2023-02-28,137.41006469726562,139.27192570078034,135.98118264012618,137.32346097966735,7852658
2023-03-01,136.78221130371094,138.9904738107684,136.63066141534864,137.17190157816316,6991434
2023-03-02,139.01214599609375,139.3585476980524,136.1760522600119,137.1286404230559,6768720
2023-03-03,139.1636962890625,140.24617683458084,138.66575788089884,139.72659410105635,4226202
2023-03-06,140.52760314941406,141.37194316442896,139.05543241773506,139.59667262893117,3629924
2023-03-08,141.19874572753906,141.7832877851078,139.76986367416302,140.26781522823362,4785062
2023-03-09,140.6575164794922,141.54514518921854,140.09461870050578,141.1987567205139,3895532
2023-03-10,141.17709350585938,141.97813167313657,138.7956365411216,140.72245700723118,3517038
2023-03-13,139.6832733154297,141.41524195365233,139.09873125725514,141.1554440151445,3910894
2023-03-14,141.2420654296875,142.4111364786446,139.35854665684838,140.3760810020717,5894652
2023-03-15,143.01731872558594,144.35959719165615,141.73999966077386,142.45443414975327,5511946
2023-03-16,151.9369659423828,152.73800418470884,144.684346324824,145.05239235117637,36574630
2023-03-17,152.1534423828125,153.69057247915177,149.57714695910886,151.9802481615851,23389012
2023-03-20,155.7256317138672,156.31017378770372,151.76375599055444,153.6472745778622,18492346
2023-03-21,155.24935913085938,156.56999336366042,154.03698616967654,155.963806883069,10250562
