date,close,high,low,open,volume
2023-01-02,3310.155029296875,3356.627734271564,3302.6468788958514,3356.627734271564,283161
2023-01-03,3330.1279296875,3338.9611602702257,3295.285742388972,3310.154918023207,244677
2023-01-04,3371.8896484375,3385.090373353123,3327.183637479585,3327.3798835761504,365514
2023-01-05,3397.702392578125,3406.5845053709063,3341.9057210365945,3371.8896807889173,270647
2023-01-06,3371.25146484375,3420.6194575406616,3351.720306197514,3397.7022750589463,353616
2023-01-09,3395.3955078125,3429.2562232394494,3382.145662645433,3410.6082930043176,164412
2023-01-10,3436.9609375,3454.7745227864348,3388.7215415155,3401.775140902779,244607
2023-01-11,3348.23583984375,3435.1450577275987,3342.8868761772005,3435.1450577275987,239027
2023-01-12,3244.052978515625,3362.9579782854526,3220.4976975020363,3361.5348946475565,929239
2023-01-13,3289.59326171875,3297.1016516977998,3246.212331545552,3260.296523222227,273260
2023-01-16,3271.435791015625,3305.2965063772576,3255.0452897639143,3299.8984213196063,123326
2023-01-17,3285.372802734375,3290.034785547382,3258.529740202142,3278.110020093429,136458
2023-01-18,3325.71142578125,3331.109511318153,3285.372908922429,3289.495275025806,142704
2023-01-19,3319.33154296875,3325.956465474675,3289.9365643657998,3312.461252962605,104419
2023-01-20,3281.20166015625,3336.998331038091,3274.4296123311265,3319.3318692855364,168535
2023-01-23,3322.96337890625,3351.7205017051338,3271.6815644950952,3281.152895041548,220594
2023-01-24,3293.862548828125,3336.016638779327,3283.0172570511468,3327.1834084912966,127508
2023-01-25,3273.889404296875,3314.2279168135938,3242.040750980731,3287.9735945283487,239083
2023-01-27,3324.6806640625,3341.9055113173013,3253.6223284791186,3297.3468670130883,326612
2023-01-30,3304.020751953125,3341.9547139763226,3290.329292382764,3336.949120766346,292148
2023-01-31,3253.867919921875,3318.497583219405,3248.4207128607163,3312.46163785933,512249
2023-02-01,3294.64794921875,3355.646219127778,3239.145768013255,3270.4054464366186,501235
2023-02-02,3206.462646484375,3307.0633263939703,3194.5378812490926,3266.38144083192,334618
2023-02-03,2830.9033203125,3209.4071607132305,2743.2088728420426,3209.4071607132305,4486682
2023-02-06,2726.523681640625,2824.768925267085,2694.135171383555,2757.9307218899053,2195618
2023-02-07,2699.876953125,2767.696389062313,2689.326150203815,2738.448533971407,1469217
2023-02-08,2747.183837890625,2769.708527996166,2705.9129736659925,2706.8453223059364,913575
2023-02-09,2770.837158203125,2803.0785461510245,2719.702710847642,2719.702710847642,742365
2023-02-10,2759.15771484375,2785.3137961782422,2743.9940502924514,2770.837112747759,380182
2023-02-13,2721.8125,2772.9963032154956,2704.931264271139,2772.9963032154956,473865
2023-02-14,2739.920654296875,2746.545576856461,2703.9498743200243,2746.545576856461,213194
2023-02-15,2770.248291015625,2774.468660083073,2720.6349328981983,2738.3505149264506,214098
2023-02-16,2823.296875,2832.522597732206,2774.223371920786,2782.4676245914084,498759
2023-02-17,2777.364013671875,2822.7078823566253,2773.634379534014,2822.7078823566253,282100
2023-02-20,2846.85205078125,2864.9110033972293,2748.116070405016,2781.9767862725066,740945
2023-02-21,2864.5185546875,2874.03876615248,2829.7743715003003,2856.813919026556,419138
